S	I	R	t
103.764	90.851	201.277	4.095
103.8	90.8545	201.239	4.1
103.834	90.8582	201.201	4.105
103.869	90.8621	201.164	4.11
103.903	90.8661	201.126	4.115
103.937	90.8702	201.089	4.12
103.971	90.8746	201.051	4.125
104.004	90.879	201.014	4.13
104.038	90.8837	200.977	4.135
104.071	90.8884	200.94	4.14
104.103	90.8934	200.903	4.145
104.136	90.8985	200.867	4.15
104.168	90.9037	200.83	4.155
104.2	90.909	200.793	4.16
104.231	90.9146	200.757	4.165
104.263	90.9202	200.721	4.17
104.294	90.926	200.685	4.175
104.324	90.932	200.649	4.18
104.355	90.938	200.613	4.185
104.385	90.9442	200.577	4.19
104.415	90.9506	200.541	4.195
104.445	90.9571	200.506	4.2
104.474	90.9637	200.471	4.205
104.504	90.9705	200.435	4.21
104.533	90.9774	200.4	4.215
104.561	90.9844	200.365	4.22
104.59	90.9916	200.33	4.225
104.618	90.9989	200.295	4.23
104.646	91.0063	200.261	4.235
104.674	91.0138	200.226	4.24
104.701	91.0215	200.192	4.245
104.728	91.0293	200.158	4.25
104.755	91.0372	200.123	4.255
104.782	91.0452	200.089	4.26
104.808	91.0534	200.055	4.265
104.835	91.0617	200.022	4.27
104.86	91.0701	199.988	4.275
104.886	91.0786	199.955	4.28
104.912	91.0872	199.921	4.285
104.937	91.096	199.888	4.29
104.962	91.1049	199.855	4.295
104.986	91.1138	199.822	4.3
105.011	91.1229	199.789	4.305
105.035	91.1321	199.756	4.31
105.059	91.1415	199.724	4.315
105.083	91.1509	199.691	4.32
105.106	91.1604	199.659	4.325
105.129	91.1701	199.626	4.33
105.152	91.1798	199.594	4.335
105.175	91.1897	199.562	4.34
105.198	91.1996	199.531	4.345
105.22	91.2097	199.499	4.35
105.242	91.2199	199.467	4.355
105.264	91.2301	199.436	4.36
105.285	91.2405	199.405	4.365
105.307	91.251	199.373	4.37
105.328	91.2616	199.342	4.375
105.349	91.2722	199.311	4.38
105.369	91.283	199.281	4.385
105.39	91.2938	199.25	4.39
105.41	91.3048	199.219	4.395
105.43	91.3158	199.189	4.4
105.45	91.3269	199.159	4.405
105.469	91.3382	199.129	4.41
105.489	91.3495	199.099	4.415
105.508	91.3609	199.069	4.42
105.527	91.3724	199.039	4.425
105.545	91.384	199.01	4.43
105.564	91.3956	198.98	4.435
105.582	91.4074	198.951	4.44
105.6	91.4192	198.922	4.445
105.617	91.4311	198.892	4.45
105.635	91.4431	198.864	4.455
105.652	91.4552	198.835	4.46
105.669	91.4674	198.806	4.465
105.686	91.4796	198.778	4.47
105.703	91.4919	198.749	4.475
105.719	91.5043	198.721	4.48
105.735	91.5168	198.693	4.485
105.751	91.5293	198.665	4.49
105.767	91.542	198.637	4.495
105.783	91.5547	198.609	4.5
105.798	91.5674	198.582	4.505
105.813	91.5803	198.554	4.51
105.828	91.5932	198.527	4.515
105.843	91.6062	198.5	4.52
105.857	91.6192	198.473	4.525
105.872	91.6323	198.446	4.53
105.886	91.6455	198.419	4.535
105.9	91.6588	198.393	4.54
105.914	91.6721	198.366	4.545
105.927	91.6855	198.34	4.55
105.94	91.6989	198.313	4.555
105.954	91.7124	198.287	4.56
105.966	91.726	198.261	4.565
105.979	91.7396	198.236	4.57
105.992	91.7533	198.21	4.575
106.004	91.7671	198.184	4.58
106.016	91.7809	198.159	4.585
106.028	91.7947	198.134	4.59
106.04	91.8087	198.108	4.595
106.051	91.8226	198.083	4.6
106.063	91.8367	198.059	4.605
106.074	91.8508	198.034	4.61
106.085	91.8649	198.009	4.615
106.096	91.8791	197.985	4.62
106.106	91.8933	197.96	4.625
106.117	91.9076	197.936	4.63
106.127	91.922	197.912	4.635
106.137	91.9364	197.888	4.64
106.147	91.9508	197.864	4.645
106.156	91.9653	197.841	4.65
106.166	91.9798	197.817	4.655
106.175	91.9944	197.794	4.66
106.184	92.009	197.77	4.665
106.193	92.0237	197.747	4.67
106.202	92.0384	197.724	4.675
106.211	92.0531	197.701	4.68
106.219	92.0679	197.679	4.685
106.227	92.0828	197.656	4.69
106.235	92.0977	197.634	4.695
106.243	92.1126	197.611	4.7
106.251	92.1275	197.589	4.705
106.259	92.1425	197.567	4.71
106.266	92.1575	197.545	4.715
106.273	92.1726	197.523	4.72
106.28	92.1877	197.502	4.725
106.287	92.2028	197.48	4.73
106.294	92.218	197.459	4.735
106.3	92.2332	197.437	4.74
106.307	92.2484	197.416	4.745
106.313	92.2637	197.395	4.75
106.319	92.279	197.374	4.755
106.325	92.2943	197.353	4.76
106.33	92.3097	197.333	4.765
106.336	92.3251	197.312	4.77
106.341	92.3405	197.292	4.775
106.346	92.3559	197.272	4.78
106.351	92.3714	197.252	4.785
106.356	92.3869	197.232	4.79
106.361	92.4024	197.212	4.795
106.366	92.4179	197.192	4.8
106.37	92.4335	197.172	4.805
106.374	92.4491	197.153	4.81
106.379	92.4647	197.134	4.815
106.383	92.4803	197.114	4.82
106.386	92.4959	197.095	4.825
106.39	92.5116	197.076	4.83
106.394	92.5273	197.058	4.835
106.397	92.543	197.039	4.84
106.4	92.5587	197.02	4.845
106.403	92.5745	197.002	4.85
106.406	92.5902	196.984	4.855
106.409	92.606	196.965	4.86
106.412	92.6218	196.947	4.865
106.414	92.6376	196.929	4.87
106.416	92.6534	196.912	4.875
106.419	92.6693	196.894	4.88
106.421	92.6851	196.876	4.885
106.423	92.701	196.859	4.89
106.424	92.7168	196.842	4.895
106.426	92.7327	196.824	4.9
106.428	92.7486	196.807	4.905
106.429	92.7645	196.79	4.91
106.43	92.7804	196.774	4.915
106.431	92.7963	196.757	4.92
106.432	92.8122	196.74	4.925
106.433	92.8282	196.724	4.93
106.434	92.8441	196.708	4.935
106.434	92.8601	196.691	4.94
106.435	92.876	196.675	4.945
106.435	92.892	196.659	4.95
106.435	92.9079	196.644	4.955
106.435	92.9239	196.628	4.96
106.435	92.9398	196.612	4.965
106.435	92.9558	196.597	4.97
106.435	92.9718	196.582	4.975
106.434	92.9877	196.566	4.98
106.434	93.0037	196.551	4.985
106.433	93.0197	196.536	4.99
106.432	93.0356	196.521	4.995
106.431	93.0516	196.507	5
106.43	93.0676	196.492	5.005
106.429	93.0835	196.478	5.01
106.428	93.0995	196.463	5.015
106.427	93.1154	196.449	5.02
106.425	93.1314	196.435	5.025
106.423	93.1473	196.421	5.03
106.422	93.1633	196.407	5.035
106.42	93.1792	196.393	5.04
106.418	93.1951	196.379	5.045
106.416	93.2111	196.366	5.05
106.414	93.227	196.352	5.055
106.411	93.2429	196.339	5.06
106.409	93.2588	196.326	5.065
106.406	93.2747	196.313	5.07
106.404	93.2906	196.3	5.075
106.401	93.3064	196.287	5.08
106.398	93.3223	196.274	5.085
106.395	93.3382	196.261	5.09
106.392	93.354	196.249	5.095
106.389	93.3698	196.236	5.1
106.386	93.3856	196.224	5.105
106.382	93.4014	196.212	5.11
106.379	93.4172	196.2	5.115
106.375	93.433	196.188	5.12
106.372	93.4488	196.176	5.125
106.368	93.4645	196.164	5.13
106.364	93.4802	196.153	5.135
106.36	93.496	196.141	5.14
106.356	93.5117	196.13	5.145
106.352	93.5274	196.118	5.15
106.348	93.543	196.107	5.155
106.343	93.5587	196.096	5.16
106.339	93.5743	196.085	5.165
106.335	93.5899	196.074	5.17
106.33	93.6055	196.063	5.175
106.325	93.6211	196.053	5.18
106.32	93.6366	196.042	5.185
106.316	93.6522	196.032	5.19
106.311	93.6677	196.021	5.195
106.306	93.6832	196.011	5.2
106.3	93.6987	196.001	5.205
106.295	93.7141	195.991	5.21
106.29	93.7296	195.981	5.215
106.285	93.745	195.971	5.22
106.279	93.7604	195.961	5.225
106.274	93.7757	195.952	5.23
106.268	93.7911	195.942	5.235
106.262	93.8064	195.933	5.24
106.256	93.8217	195.923	5.245
106.251	93.8369	195.914	5.25
106.245	93.8522	195.905	5.255
106.239	93.8674	195.896	5.26
106.232	93.8826	195.887	5.265
106.226	93.8977	195.878	5.27
106.22	93.9129	195.87	5.275
106.214	93.928	195.861	5.28
106.207	93.9431	195.853	5.285
106.201	93.9581	195.844	5.29
106.194	93.9731	195.836	5.295
106.188	93.9881	195.828	5.3
106.181	94.0031	195.82	5.305
106.174	94.018	195.812	5.31
106.167	94.033	195.804	5.315
106.161	94.0478	195.796	5.32
106.154	94.0627	195.788	5.325
106.147	94.0775	195.78	5.33
106.139	94.0923	195.773	5.335
106.132	94.107	195.765	5.34
106.125	94.1218	195.758	5.345
106.118	94.1365	195.751	5.35
106.11	94.1511	195.744	5.355
106.103	94.1658	195.737	5.36
106.096	94.1804	195.73	5.365
106.088	94.1949	195.723	5.37
106.08	94.2094	195.716	5.375
106.073	94.2239	195.709	5.38
106.065	94.2384	195.703	5.385
106.057	94.2528	195.696	5.39
106.049	94.2672	195.69	5.395
106.042	94.2816	195.683	5.4
106.034	94.2959	195.677	5.405
106.026	94.3102	195.671	5.41
106.017	94.3244	195.665	5.415
106.009	94.3387	195.659	5.42
106.001	94.3528	195.653	5.425
105.993	94.367	195.647	5.43
105.985	94.3811	195.641	5.435
105.976	94.3952	195.636	5.44
105.968	94.4092	195.63	5.445
105.96	94.4232	195.625	5.45
105.951	94.4371	195.619	5.455
105.943	94.4511	195.614	5.46
105.934	94.4649	195.609	5.465
105.925	94.4788	195.604	5.47
105.917	94.4926	195.599	5.475
105.908	94.5064	195.594	5.48
105.899	94.5201	195.589	5.485
105.891	94.5338	195.584	5.49
105.882	94.5474	195.58	5.495
105.873	94.561	195.575	5.5
105.864	94.5746	195.57	5.505
105.855	94.5881	195.566	5.51
105.846	94.6016	195.561	5.515
105.837	94.615	195.557	5.52
105.828	94.6284	195.553	5.525
105.819	94.6418	195.549	5.53
105.809	94.6551	195.545	5.535
105.8	94.6684	195.541	5.54
105.791	94.6816	195.537	5.545
105.782	94.6948	195.533	5.55
105.772	94.708	195.529	5.555
105.763	94.7211	195.526	5.56
105.754	94.7342	195.522	5.565
105.744	94.7472	195.519	5.57
105.735	94.7602	195.515	5.575
105.725	94.7731	195.512	5.58
105.716	94.786	195.508	5.585
105.706	94.7989	195.505	5.59
105.696	94.8117	195.502	5.595
105.687	94.8244	195.499	5.6
105.677	94.8372	195.496	5.605
105.668	94.8498	195.493	5.61
105.658	94.8625	195.49	5.615
105.648	94.875	195.487	5.62
105.638	94.8876	195.485	5.625
105.628	94.9001	195.482	5.63
105.619	94.9125	195.479	5.635
105.609	94.925	195.477	5.64
105.599	94.9373	195.475	5.645
105.589	94.9496	195.472	5.65
105.579	94.9619	195.47	5.655
105.569	94.9741	195.468	5.66
105.559	94.9863	195.465	5.665
105.549	94.9984	195.463	5.67
105.539	95.0105	195.461	5.675
105.529	95.0226	195.459	5.68
105.519	95.0346	195.458	5.685
105.509	95.0465	195.456	5.69
105.499	95.0584	195.454	5.695
105.489	95.0703	195.452	5.7
105.478	95.0821	195.451	5.705
105.468	95.0939	195.449	5.71
105.458	95.1056	195.448	5.715
105.448	95.1172	195.446	5.72
105.438	95.1289	195.445	5.725
105.427	95.1404	195.444	5.73
105.417	95.152	195.442	5.735
105.407	95.1634	195.441	5.74
105.397	95.1749	195.44	5.745
105.386	95.1863	195.439	5.75
105.376	95.1976	195.438	5.755
105.366	95.2089	195.437	5.76
105.355	95.2201	195.436	5.765
105.345	95.2313	195.435	5.77
105.335	95.2425	195.435	5.775
105.324	95.2536	195.434	5.78
105.314	95.2646	195.433	5.785
105.303	95.2756	195.433	5.79
105.293	95.2866	195.432	5.795
105.282	95.2975	195.432	5.8
105.272	95.3083	195.431	5.805
105.262	95.3191	195.431	5.81
105.251	95.3299	195.431	5.815
105.241	95.3406	195.43	5.82
105.23	95.3513	195.43	5.825
105.22	95.3619	195.43	5.83
105.209	95.3724	195.43	5.835
105.199	95.383	195.43	5.84
105.188	95.3934	195.43	5.845
105.178	95.4038	195.43	5.85
105.167	95.4142	195.43	5.855
105.157	95.4245	195.43	5.86
105.146	95.4348	195.431	5.865
105.136	95.445	195.431	5.87
105.125	95.4552	195.431	5.875
105.115	95.4653	195.432	5.88
105.104	95.4754	195.432	5.885
105.093	95.4854	195.433	5.89
105.083	95.4954	195.433	5.895
105.072	95.5053	195.434	5.9
105.062	95.5152	195.435	5.905
105.051	95.525	195.435	5.91
105.041	95.5348	195.436	5.915
105.03	95.5445	195.437	5.92
105.02	95.5542	195.438	5.925
105.009	95.5638	195.439	5.93
104.999	95.5734	195.439	5.935
104.988	95.5829	195.44	5.94
104.978	95.5924	195.441	5.945
104.967	95.6018	195.443	5.95
104.956	95.6112	195.444	5.955
104.946	95.6206	195.445	5.96
104.935	95.6298	195.446	5.965
104.925	95.6391	195.447	5.97
104.914	95.6483	195.449	5.975
104.904	95.6574	195.45	5.98
104.893	95.6665	195.451	5.985
104.883	95.6755	195.453	5.99
104.872	95.6845	195.454	5.995
104.862	95.6934	195.456	6
104.851	95.7023	195.457	6.005
104.841	95.7112	195.459	6.01
104.83	95.7199	195.461	6.015
104.82	95.7287	195.462	6.02
104.809	95.7374	195.464	6.025
104.799	95.746	195.466	6.03
104.789	95.7546	195.468	6.035
104.778	95.7632	195.47	6.04
104.768	95.7716	195.471	6.045
104.757	95.7801	195.473	6.05
104.747	95.7885	195.475	6.055
104.737	95.7968	195.477	6.06
104.726	95.8051	195.479	6.065
104.716	95.8134	195.481	6.07
104.705	95.8216	195.484	6.075
104.695	95.8297	195.486	6.08
104.685	95.8378	195.488	6.085
104.674	95.8459	195.49	6.09
104.664	95.8539	195.492	6.095
104.654	95.8618	195.495	6.1
104.644	95.8697	195.497	6.105
104.633	95.8776	195.499	6.11
104.623	95.8854	195.502	6.115
104.613	95.8932	195.504	6.12
104.603	95.9009	195.507	6.125
104.592	95.9086	195.509	6.13
104.582	95.9162	195.512	6.135
104.572	95.9237	195.514	6.14
104.562	95.9313	195.517	6.145
104.552	95.9387	195.519	6.15
104.541	95.9461	195.522	6.155
104.531	95.9535	195.525	6.16
104.521	95.9609	195.528	6.165
104.511	95.9681	195.53	6.17
104.501	95.9754	195.533	6.175
104.491	95.9825	195.536	6.18
104.481	95.9897	195.539	6.185
104.471	95.9968	195.542	6.19
104.461	96.0038	195.545	6.195
104.451	96.0108	195.547	6.2
104.441	96.0177	195.55	6.205
104.431	96.0246	195.553	6.21
104.421	96.0315	195.556	6.215
104.411	96.0383	195.56	6.22
104.401	96.0451	195.563	6.225
104.391	96.0518	195.566	6.23
104.382	96.0584	195.569	6.235
104.372	96.065	195.572	6.24
104.362	96.0716	195.575	6.245
104.352	96.0781	195.578	6.25
104.342	96.0846	195.582	6.255
104.333	96.091	195.585	6.26
104.323	96.0974	195.588	6.265
104.313	96.1038	195.591	6.27
104.303	96.1101	195.595	6.275
104.294	96.1163	195.598	6.28
104.284	96.1225	195.601	6.285
104.275	96.1287	195.605	6.29
104.265	96.1348	195.608	6.295
104.255	96.1408	195.612	6.3
104.246	96.1468	195.615	6.305
104.236	96.1528	195.619	6.31
104.227	96.1587	195.622	6.315
104.217	96.1646	195.626	6.32
104.208	96.1704	195.629	6.325
104.198	96.1762	195.633	6.33
104.189	96.182	195.636	6.335
104.18	96.1877	195.64	6.34
104.17	96.1933	195.644	6.345
104.161	96.1989	195.647	6.35
104.152	96.2045	195.651	6.355
104.142	96.21	195.655	6.36
104.133	96.2155	195.658	6.365
104.124	96.2209	195.662	6.37
104.115	96.2263	195.666	6.375
104.105	96.2317	195.67	6.38
104.096	96.237	195.674	6.385
104.087	96.2422	195.677	6.39
104.078	96.2474	195.681	6.395
104.069	96.2526	195.685	6.4
104.06	96.2577	195.689	6.405
104.051	96.2628	195.693	6.41
104.042	96.2679	195.697	6.415
104.033	96.2728	195.701	6.42
104.024	96.2778	195.704	6.425
104.015	96.2827	195.708	6.43
104.006	96.2876	195.712	6.435
103.997	96.2924	195.716	6.44
103.988	96.2972	195.72	6.445
103.979	96.3019	195.724	6.45
103.971	96.3066	195.728	6.455
103.962	96.3113	195.732	6.46
103.953	96.3159	195.736	6.465
103.944	96.3205	195.74	6.47
103.936	96.325	195.745	6.475
103.927	96.3295	195.749	6.48
103.918	96.3339	195.753	6.485
103.91	96.3383	195.757	6.49
103.901	96.3427	195.761	6.495
103.893	96.347	195.765	6.5
103.884	96.3513	195.769	6.505
103.876	96.3556	195.773	6.51
103.867	96.3598	195.777	6.515
103.859	96.3639	195.782	6.52
103.85	96.368	195.786	6.525
103.842	96.3721	195.79	6.53
103.834	96.3762	195.794	6.535
103.825	96.3802	195.798	6.54
103.817	96.3841	195.803	6.545
103.809	96.3881	195.807	6.55
103.801	96.3919	195.811	6.555
103.793	96.3958	195.815	6.56
103.784	96.3996	195.82	6.565
103.776	96.4033	195.824	6.57
103.768	96.4071	195.828	6.575
103.76	96.4108	195.833	6.58
103.752	96.4144	195.837	6.585
103.744	96.418	195.841	6.59
103.736	96.4216	195.845	6.595
103.728	96.4251	195.85	6.6
103.72	96.4286	195.854	6.605
103.712	96.4321	195.858	6.61
103.704	96.4355	195.863	6.615
103.697	96.4389	195.867	6.62
103.689	96.4422	195.872	6.625
103.681	96.4455	195.876	6.63
103.673	96.4488	195.88	6.635
103.666	96.452	195.885	6.64
103.658	96.4552	195.889	6.645
103.65	96.4584	195.893	6.65
103.643	96.4615	195.898	6.655
103.635	96.4646	195.902	6.66
103.628	96.4676	195.907	6.665
103.62	96.4706	195.911	6.67
103.613	96.4736	195.915	6.675
103.605	96.4766	195.92	6.68
103.598	96.4795	195.924	6.685
103.59	96.4823	195.929	6.69
103.583	96.4852	195.933	6.695
103.576	96.488	195.938	6.7
103.569	96.4907	195.942	6.705
103.561	96.4935	195.946	6.71
103.554	96.4962	195.951	6.715
103.547	96.4988	195.955	6.72
103.54	96.5014	195.96	6.725
103.533	96.504	195.964	6.73
103.525	96.5066	195.969	6.735
103.518	96.5091	195.973	6.74
103.511	96.5116	195.977	6.745
103.504	96.514	195.982	6.75
103.497	96.5165	195.986	6.755
103.49	96.5188	195.991	6.76
103.484	96.5212	195.995	6.765
103.477	96.5235	196	6.77
103.47	96.5258	196.004	6.775
103.463	96.5281	196.009	6.78
103.456	96.5303	196.013	6.785
103.45	96.5325	196.018	6.79
103.443	96.5346	196.022	6.795
103.436	96.5368	196.027	6.8
103.43	96.5388	196.031	6.805
103.423	96.5409	196.035	6.81
103.416	96.5429	196.04	6.815
103.41	96.5449	196.044	6.82
103.403	96.5469	196.049	6.825
103.397	96.5488	196.053	6.83
103.39	96.5507	196.058	6.835
103.384	96.5526	196.062	6.84
103.378	96.5544	196.067	6.845
103.371	96.5563	196.071	6.85
103.365	96.558	196.076	6.855
103.359	96.5598	196.08	6.86
103.352	96.5615	196.084	6.865
103.346	96.5632	196.089	6.87
103.34	96.5648	196.093	6.875
103.334	96.5665	196.098	6.88
103.328	96.5681	196.102	6.885
103.322	96.5696	196.107	6.89
103.316	96.5712	196.111	6.895
103.31	96.5727	196.115	6.9
103.304	96.5742	196.12	6.905
103.298	96.5756	196.124	6.91
103.292	96.5771	196.129	6.915
103.286	96.5785	196.133	6.92
103.28	96.5798	196.138	6.925
103.274	96.5812	196.142	6.93
103.268	96.5825	196.146	6.935
103.262	96.5838	196.151	6.94
103.257	96.585	196.155	6.945
103.251	96.5862	196.159	6.95
103.245	96.5874	196.164	6.955
103.24	96.5886	196.168	6.96
103.234	96.5898	196.173	6.965
103.229	96.5909	196.177	6.97
103.223	96.592	196.181	6.975
103.217	96.593	196.186	6.98
103.212	96.5941	196.19	6.985
103.207	96.5951	196.194	6.99
103.201	96.5961	196.199	6.995
103.196	96.597	196.203	7
103.19	96.598	196.207	7.005
103.185	96.5989	196.212	7.01
103.18	96.5998	196.216	7.015
103.175	96.6006	196.22	7.02
103.169	96.6015	196.225	7.025
103.164	96.6023	196.229	7.03
103.159	96.6031	196.233	7.035
103.154	96.6038	196.237	7.04
103.149	96.6045	196.242	7.045
103.144	96.6053	196.246	7.05
103.139	96.6059	196.25	7.055
103.134	96.6066	196.255	7.06
103.129	96.6072	196.259	7.065
103.124	96.6078	196.263	7.07
103.119	96.6084	196.267	7.075
103.114	96.609	196.271	7.08
103.109	96.6095	196.276	7.085
103.104	96.6101	196.28	7.09
103.1	96.6105	196.284	7.095
103.095	96.611	196.288	7.1
103.09	96.6115	196.292	7.105
103.085	96.6119	196.297	7.11
103.081	96.6123	196.301	7.115
103.076	96.6127	196.305	7.12
103.072	96.613	196.309	7.125
103.067	96.6134	196.313	7.13
103.062	96.6137	196.317	7.135
103.058	96.614	196.322	7.14
103.053	96.6143	196.326	7.145
103.049	96.6145	196.33	7.15
103.045	96.6147	196.334	7.155
103.04	96.6149	196.338	7.16
103.036	96.6151	196.342	7.165
103.032	96.6153	196.346	7.17
103.027	96.6154	196.35	7.175
103.023	96.6156	196.354	7.18
103.019	96.6157	196.358	7.185
103.015	96.6157	196.362	7.19
103.01	96.6158	196.366	7.195
103.006	96.6158	196.37	7.2
103.002	96.6159	196.374	7.205
102.998	96.6159	196.378	7.21
102.994	96.6159	196.382	7.215
102.99	96.6158	196.386	7.22
102.986	96.6158	196.39	7.225
102.982	96.6157	196.394	7.23
102.978	96.6156	196.398	7.235
102.974	96.6155	196.402	7.24
102.97	96.6153	196.406	7.245
102.967	96.6152	196.41	7.25
102.963	96.615	196.414	7.255
102.959	96.6148	196.418	7.26
102.955	96.6146	196.422	7.265
102.952	96.6144	196.425	7.27
102.948	96.6142	196.429	7.275
102.944	96.6139	196.433	7.28
102.941	96.6136	196.437	7.285
102.937	96.6133	196.441	7.29
102.933	96.613	196.445	7.295
102.93	96.6127	196.448	7.3
102.926	96.6123	196.452	7.305
102.923	96.612	196.456	7.31
102.919	96.6116	196.46	7.315
102.916	96.6112	196.463	7.32
102.912	96.6108	196.467	7.325
102.909	96.6104	196.471	7.33
102.906	96.6099	196.475	7.335
102.902	96.6095	196.478	7.34
102.899	96.609	196.482	7.345
102.896	96.6085	196.486	7.35
102.893	96.608	196.489	7.355
102.889	96.6074	196.493	7.36
102.886	96.6069	196.497	7.365
102.883	96.6064	196.5	7.37
102.88	96.6058	196.504	7.375
102.877	96.6052	196.508	7.38
102.874	96.6046	196.511	7.385
102.871	96.604	196.515	7.39
102.868	96.6033	196.518	7.395
102.865	96.6027	196.522	7.4
102.862	96.602	196.526	7.405
102.859	96.6014	196.529	7.41
102.856	96.6007	196.533	7.415
102.853	96.6	196.536	7.42
102.85	96.5993	196.54	7.425
102.847	96.5985	196.543	7.43
102.844	96.5978	196.547	7.435
102.842	96.597	196.55	7.44
102.839	96.5963	196.554	7.445
102.836	96.5955	196.557	7.45
102.833	96.5947	196.56	7.455
102.831	96.5939	196.564	7.46
102.828	96.593	196.567	7.465
102.826	96.5922	196.571	7.47
102.823	96.5914	196.574	7.475
102.82	96.5905	196.577	7.48
102.818	96.5896	196.581	7.485
102.815	96.5887	196.584	7.49
102.813	96.5879	196.587	7.495
102.81	96.5869	196.591	7.5
102.808	96.586	196.594	7.505
102.805	96.5851	196.597	7.51
102.803	96.5841	196.601	7.515
102.801	96.5832	196.604	7.52
102.798	96.5822	196.607	7.525
102.796	96.5812	196.61	7.53
102.794	96.5803	196.614	7.535
102.791	96.5793	196.617	7.54
102.789	96.5782	196.62	7.545
102.787	96.5772	196.623	7.55
102.785	96.5762	196.626	7.555
102.783	96.5751	196.629	7.56
102.78	96.5741	196.633	7.565
102.778	96.573	196.636	7.57
102.776	96.5719	196.639	7.575
102.774	96.5709	196.642	7.58
102.772	96.5698	196.645	7.585
102.77	96.5687	196.648	7.59
102.768	96.5675	196.651	7.595
102.766	96.5664	196.654	7.6
102.764	96.5653	196.657	7.605
102.762	96.5641	196.66	7.61
102.76	96.563	196.663	7.615
102.758	96.5618	196.666	7.62
102.756	96.5607	196.669	7.625
102.755	96.5595	196.672	7.63
102.753	96.5583	196.675	7.635
102.751	96.5571	196.678	7.64
102.749	96.5559	196.681	7.645
102.747	96.5547	196.684	7.65
102.746	96.5535	196.687	7.655
102.744	96.5522	196.69	7.66
102.742	96.551	196.693	7.665
102.741	96.5497	196.696	7.67
102.739	96.5485	196.698	7.675
102.737	96.5472	196.701	7.68
102.736	96.5459	196.704	7.685
102.734	96.5447	196.707	7.69
102.733	96.5434	196.71	7.695
102.731	96.5421	196.712	7.7
102.729	96.5408	196.715	7.705
102.728	96.5395	196.718	7.71
102.726	96.5382	196.721	7.715
102.725	96.5368	196.723	7.72
102.724	96.5355	196.726	7.725
102.722	96.5342	196.729	7.73
102.721	96.5328	196.731	7.735
102.719	96.5315	196.734	7.74
102.718	96.5301	196.737	7.745
102.717	96.5287	196.739	7.75
102.715	96.5274	196.742	7.755
102.714	96.526	196.745	7.76
102.713	96.5246	196.747	7.765
102.712	96.5232	196.75	7.77
102.71	96.5218	196.752	7.775
102.709	96.5204	196.755	7.78
102.708	96.519	196.758	7.785
102.707	96.5176	196.76	7.79
102.706	96.5162	196.763	7.795
102.704	96.5148	196.765	7.8
102.703	96.5134	196.768	7.805
102.702	96.5119	196.77	7.81
102.701	96.5105	196.773	7.815
102.7	96.509	196.775	7.82
102.699	96.5076	196.777	7.825
102.698	96.5061	196.78	7.83
102.697	96.5047	196.782	7.835
102.696	96.5032	196.785	7.84
102.695	96.5017	196.787	7.845
102.694	96.5003	196.789	7.85
102.693	96.4988	196.792	7.855
102.692	96.4973	196.794	7.86
102.691	96.4958	196.797	7.865
102.691	96.4943	196.799	7.87
102.69	96.4928	196.801	7.875
102.689	96.4913	196.803	7.88
102.688	96.4898	196.806	7.885
102.687	96.4883	196.808	7.89
102.686	96.4868	196.81	7.895
102.686	96.4853	196.812	7.9
102.685	96.4838	196.815	7.905
102.684	96.4823	196.817	7.91
102.683	96.4807	196.819	7.915
102.683	96.4792	196.821	7.92
102.682	96.4777	196.823	7.925
102.681	96.4761	196.826	7.93
102.681	96.4746	196.828	7.935
102.68	96.4731	196.83	7.94
102.68	96.4715	196.832	7.945
102.679	96.47	196.834	7.95
102.678	96.4684	196.836	7.955
102.678	96.4669	196.838	7.96
102.677	96.4653	196.84	7.965
102.677	96.4638	196.842	7.97
102.676	96.4622	196.844	7.975
102.676	96.4606	196.846	7.98
102.675	96.4591	196.848	7.985
102.675	96.4575	196.85	7.99
102.674	96.4559	196.852	7.995
102.674	96.4544	196.854	8
102.673	96.4528	196.856	8.005
102.673	96.4512	196.858	8.01
102.673	96.4496	196.86	8.015
102.672	96.448	196.862	8.02
102.672	96.4465	196.864	8.025
102.671	96.4449	196.866	8.03
102.671	96.4433	196.868	8.035
102.671	96.4417	196.87	8.04
102.67	96.4401	196.872	8.045
102.67	96.4385	196.873	8.05
102.67	96.4369	196.875	8.055
102.67	96.4354	196.877	8.06
102.669	96.4338	196.879	8.065
102.669	96.4322	196.881	8.07
102.669	96.4306	196.882	8.075
102.669	96.429	196.884	8.08
102.669	96.4274	196.886	8.085
102.668	96.4258	196.888	8.09
102.668	96.4242	196.889	8.095
102.668	96.4226	196.891	8.1
102.668	96.421	196.893	8.105
102.668	96.4194	196.895	8.11
102.668	96.4178	196.896	8.115
102.668	96.4162	196.898	8.12
102.667	96.4146	196.9	8.125
102.667	96.413	196.901	8.13
102.667	96.4114	196.903	8.135
102.667	96.4098	196.904	8.14
102.667	96.4082	196.906	8.145
102.667	96.4066	196.908	8.15
102.667	96.4049	196.909	8.155
102.667	96.4033	196.911	8.16
102.667	96.4017	196.912	8.165
102.667	96.4001	196.914	8.17
102.667	96.3985	196.915	8.175
102.667	96.3969	196.917	8.18
102.667	96.3953	196.918	8.185
102.668	96.3937	196.92	8.19
102.668	96.3921	196.921	8.195
102.668	96.3905	196.923	8.2
102.668	96.3889	196.924	8.205
102.668	96.3873	196.926	8.21
102.668	96.3857	196.927	8.215
102.668	96.3841	196.929	8.22
102.668	96.3825	196.93	8.225
102.669	96.3809	196.932	8.23
