S	I	R	t
319	3	78	4.88917
319	3	78	4.89
319	3	78	4.89083
319	3	78	4.89167
319	3	78	4.8925
319	3	78	4.89333
319	3	78	4.89417
319	3	78	4.895
319	3	78	4.89583
319	3	78	4.89667
319	3	78	4.8975
319	3	78	4.89833
319	3	78	4.89917
319	3	78	4.9
319	3	78	4.90083
319	3	78	4.90167
319	3	78	4.9025
319	3	78	4.90333
319	3	78	4.90417
319	3	78	4.905
320	3	77	4.90583
320	3	77	4.90667
320	3	77	4.9075
320	3	77	4.90833
320	3	77	4.90917
320	3	77	4.91
320	3	77	4.91083
320	3	77	4.91167
320	3	77	4.9125
320	3	77	4.91333
320	3	77	4.91417
320	3	77	4.915
320	3	77	4.91583
320	3	77	4.91667
320	3	77	4.9175
320	3	77	4.91833
320	3	77	4.91917
320	3	77	4.92
320	3	77	4.92083
320	3	77	4.92167
320	3	77	4.9225
320	3	77	4.92333
320	3	77	4.92417
320	3	77	4.925
320	3	77	4.92583
320	3	77	4.92667
320	3	77	4.9275
320	3	77	4.92833
320	3	77	4.92917
320	3	77	4.93
320	3	77	4.93083
320	3	77	4.93167
320	3	77	4.9325
320	3	77	4.93333
320	3	77	4.93417
320	3	77	4.935
320	3	77	4.93583
320	3	77	4.93667
320	3	77	4.9375
320	3	77	4.93833
320	3	77	4.93917
320	3	77	4.94
320	3	77	4.94083
320	3	77	4.94167
320	3	77	4.9425
320	3	77	4.94333
320	3	77	4.94417
321	3	76	4.945
321	3	76	4.94583
321	3	76	4.94667
321	3	76	4.9475
321	3	76	4.94833
321	3	76	4.94917
321	3	76	4.95
321	3	76	4.95083
321	3	76	4.95167
321	3	76	4.9525
321	3	76	4.95333
321	3	76	4.95417
322	3	75	4.955
322	3	75	4.95583
322	3	75	4.95667
323	3	74	4.9575
323	3	74	4.95833
323	3	74	4.95917
323	3	74	4.96
323	3	74	4.96083
323	3	74	4.96167
323	3	74	4.9625
323	2	75	4.96333
323	2	75	4.96417
323	2	75	4.965
323	2	75	4.96583
323	2	75	4.96667
323	2	75	4.9675
323	2	75	4.96833
323	2	75	4.96917
323	2	75	4.97
323	2	75	4.97083
323	2	75	4.97167
323	2	75	4.9725
323	2	75	4.97333
323	2	75	4.97417
323	2	75	4.975
323	2	75	4.97583
323	2	75	4.97667
323	2	75	4.9775
323	2	75	4.97833
323	2	75	4.97917
323	2	75	4.98
323	2	75	4.98083
323	2	75	4.98167
323	2	75	4.9825
323	2	75	4.98333
323	2	75	4.98417
323	2	75	4.985
323	2	75	4.98583
323	2	75	4.98667
323	2	75	4.9875
323	2	75	4.98833
323	2	75	4.98917
323	2	75	4.99
323	2	75	4.99083
323	2	75	4.99167
323	2	75	4.9925
323	2	75	4.99333
323	2	75	4.99417
323	2	75	4.995
323	2	75	4.99583
323	2	75	4.99667
323	2	75	4.9975
323	2	75	4.99833
323	2	75	4.99917
323	2	75	5
323	2	75	5.00083
323	2	75	5.00167
323	2	75	5.0025
323	2	75	5.00333
323	2	75	5.00417
323	2	75	5.005
323	2	75	5.00583
323	2	75	5.00667
323	2	75	5.0075
323	2	75	5.00833
323	2	75	5.00917
323	2	75	5.01
323	2	75	5.01083
323	2	75	5.01167
323	2	75	5.0125
323	2	75	5.01333
323	2	75	5.01417
323	2	75	5.015
323	2	75	5.01583
323	2	75	5.01667
323	2	75	5.0175
323	2	75	5.01833
323	2	75	5.01917
323	2	75	5.02
323	2	75	5.02083
323	2	75	5.02167
323	2	75	5.0225
323	2	75	5.02333
323	2	75	5.02417
323	2	75	5.025
323	2	75	5.02583
323	2	75	5.02667
323	2	75	5.0275
323	2	75	5.02833
323	2	75	5.02917
323	2	75	5.03
323	2	75	5.03083
323	2	75	5.03167
323	2	75	5.0325
323	2	75	5.03333
323	2	75	5.03417
323	2	75	5.035
323	2	75	5.03583
323	2	75	5.03667
323	2	75	5.0375
323	2	75	5.03833
323	2	75	5.03917
323	2	75	5.04
323	2	75	5.04083
323	2	75	5.04167
323	2	75	5.0425
323	2	75	5.04333
323	2	75	5.04417
323	2	75	5.045
323	2	75	5.04583
323	2	75	5.04667
323	2	75	5.0475
323	2	75	5.04833
323	2	75	5.04917
323	2	75	5.05
323	2	75	5.05083
323	2	75	5.05167
322	3	75	5.0525
322	3	75	5.05333
322	3	75	5.05417
322	3	75	5.055
322	3	75	5.05583
322	3	75	5.05667
322	3	75	5.0575
322	3	75	5.05833
322	3	75	5.05917
322	3	75	5.06
322	3	75	5.06083
322	3	75	5.06167
322	3	75	5.0625
322	3	75	5.06333
322	3	75	5.06417
322	3	75	5.065
322	3	75	5.06583
322	3	75	5.06667
322	3	75	5.0675
322	3	75	5.06833
322	3	75	5.06917
322	3	75	5.07
322	3	75	5.07083
322	3	75	5.07167
322	3	75	5.0725
322	3	75	5.07333
322	3	75	5.07417
322	3	75	5.075
322	3	75	5.07583
322	3	75	5.07667
322	3	75	5.0775
322	3	75	5.07833
322	3	75	5.07917
322	3	75	5.08
322	3	75	5.08083
322	3	75	5.08167
322	3	75	5.0825
322	3	75	5.08333
322	3	75	5.08417
322	3	75	5.085
322	3	75	5.08583
322	3	75	5.08667
322	3	75	5.0875
322	3	75	5.08833
322	3	75	5.08917
322	3	75	5.09
322	3	75	5.09083
322	3	75	5.09167
322	3	75	5.0925
322	3	75	5.09333
322	3	75	5.09417
322	3	75	5.095
322	3	75	5.09583
322	3	75	5.09667
321	4	75	5.0975
322	4	74	5.09833
322	4	74	5.09917
322	4	74	5.1
322	4	74	5.10083
322	4	74	5.10167
321	5	74	5.1025
321	5	74	5.10333
321	5	74	5.10417
321	5	74	5.105
321	5	74	5.10583
321	5	74	5.10667
321	5	74	5.1075
321	5	74	5.10833
321	5	74	5.10917
321	5	74	5.11
321	5	74	5.11083
321	5	74	5.11167
321	5	74	5.1125
321	5	74	5.11333
321	5	74	5.11417
321	5	74	5.115
321	5	74	5.11583
321	5	74	5.11667
321	5	74	5.1175
321	5	74	5.11833
321	5	74	5.11917
321	5	74	5.12
321	5	74	5.12083
321	5	74	5.12167
321	5	74	5.1225
321	5	74	5.12333
321	5	74	5.12417
321	5	74	5.125
321	5	74	5.12583
321	5	74	5.12667
321	5	74	5.1275
321	5	74	5.12833
321	5	74	5.12917
321	5	74	5.13
322	5	73	5.13083
322	5	73	5.13167
322	5	73	5.1325
322	5	73	5.13333
322	5	73	5.13417
322	5	73	5.135
322	5	73	5.13583
322	5	73	5.13667
322	5	73	5.1375
322	5	73	5.13833
322	5	73	5.13917
322	5	73	5.14
322	5	73	5.14083
322	5	73	5.14167
322	5	73	5.1425
322	5	73	5.14333
322	5	73	5.14417
322	4	74	5.145
323	4	73	5.14583
323	4	73	5.14667
323	4	73	5.1475
323	4	73	5.14833
323	4	73	5.14917
323	4	73	5.15
323	4	73	5.15083
323	4	73	5.15167
323	4	73	5.1525
323	4	73	5.15333
323	4	73	5.15417
322	5	73	5.155
322	5	73	5.15583
322	5	73	5.15667
322	5	73	5.1575
322	5	73	5.15833
322	5	73	5.15917
322	5	73	5.16
322	5	73	5.16083
322	5	73	5.16167
323	5	72	5.1625
324	5	71	5.16333
324	5	71	5.16417
324	5	71	5.165
324	5	71	5.16583
324	5	71	5.16667
324	5	71	5.1675
324	5	71	5.16833
324	5	71	5.16917
324	5	71	5.17
324	5	71	5.17083
324	5	71	5.17167
324	5	71	5.1725
324	5	71	5.17333
324	5	71	5.17417
324	5	71	5.175
324	5	71	5.17583
324	5	71	5.17667
324	5	71	5.1775
324	5	71	5.17833
324	5	71	5.17917
324	5	71	5.18
324	5	71	5.18083
324	5	71	5.18167
324	5	71	5.1825
324	5	71	5.18333
324	5	71	5.18417
324	5	71	5.185
324	5	71	5.18583
323	6	71	5.18667
323	6	71	5.1875
323	6	71	5.18833
323	6	71	5.18917
323	6	71	5.19
323	6	71	5.19083
323	6	71	5.19167
323	6	71	5.1925
323	6	71	5.19333
323	6	71	5.19417
323	6	71	5.195
323	6	71	5.19583
323	6	71	5.19667
323	6	71	5.1975
323	6	71	5.19833
323	6	71	5.19917
323	6	71	5.2
323	6	71	5.20083
323	6	71	5.20167
323	6	71	5.2025
323	6	71	5.20333
323	6	71	5.20417
323	6	71	5.205
323	6	71	5.20583
323	6	71	5.20667
323	6	71	5.2075
323	6	71	5.20833
323	6	71	5.20917
323	6	71	5.21
323	6	71	5.21083
323	6	71	5.21167
323	6	71	5.2125
323	6	71	5.21333
323	6	71	5.21417
323	6	71	5.215
323	6	71	5.21583
323	6	71	5.21667
323	6	71	5.2175
323	6	71	5.21833
323	6	71	5.21917
323	6	71	5.22
323	6	71	5.22083
323	6	71	5.22167
323	6	71	5.2225
322	7	71	5.22333
322	7	71	5.22417
322	7	71	5.225
322	7	71	5.22583
322	7	71	5.22667
322	7	71	5.2275
322	7	71	5.22833
322	7	71	5.22917
322	7	71	5.23
322	7	71	5.23083
322	7	71	5.23167
322	7	71	5.2325
322	7	71	5.23333
322	7	71	5.23417
322	7	71	5.235
322	7	71	5.23583
322	7	71	5.23667
322	7	71	5.2375
322	7	71	5.23833
322	7	71	5.23917
322	7	71	5.24
322	7	71	5.24083
322	7	71	5.24167
322	7	71	5.2425
322	7	71	5.24333
322	7	71	5.24417
323	7	70	5.245
323	7	70	5.24583
323	7	70	5.24667
324	7	69	5.2475
324	7	69	5.24833
324	7	69	5.24917
324	7	69	5.25
324	7	69	5.25083
324	7	69	5.25167
324	7	69	5.2525
324	7	69	5.25333
324	7	69	5.25417
324	7	69	5.255
324	7	69	5.25583
325	7	68	5.25667
325	7	68	5.2575
325	7	68	5.25833
325	7	68	5.25917
325	7	68	5.26
325	7	68	5.26083
325	7	68	5.26167
325	7	68	5.2625
325	7	68	5.26333
325	7	68	5.26417
325	7	68	5.265
325	7	68	5.26583
325	7	68	5.26667
326	7	67	5.2675
326	7	67	5.26833
326	7	67	5.26917
326	7	67	5.27
326	7	67	5.27083
326	7	67	5.27167
326	7	67	5.2725
326	7	67	5.27333
326	7	67	5.27417
326	7	67	5.275
325	8	67	5.27583
325	8	67	5.27667
325	8	67	5.2775
325	8	67	5.27833
326	8	66	5.27917
327	8	65	5.28
327	8	65	5.28083
327	8	65	5.28167
327	8	65	5.2825
327	8	65	5.28333
327	8	65	5.28417
327	8	65	5.285
327	8	65	5.28583
327	8	65	5.28667
327	8	65	5.2875
327	8	65	5.28833
327	8	65	5.28917
327	8	65	5.29
327	8	65	5.29083
327	8	65	5.29167
327	8	65	5.2925
327	8	65	5.29333
327	8	65	5.29417
327	8	65	5.295
327	8	65	5.29583
327	8	65	5.29667
327	8	65	5.2975
327	8	65	5.29833
327	8	65	5.29917
328	8	64	5.3
328	8	64	5.30083
328	8	64	5.30167
328	8	64	5.3025
327	9	64	5.30333
327	9	64	5.30417
327	9	64	5.305
327	9	64	5.30583
327	9	64	5.30667
327	9	64	5.3075
327	9	64	5.30833
327	9	64	5.30917
327	9	64	5.31
327	9	64	5.31083
327	9	64	5.31167
327	9	64	5.3125
327	9	64	5.31333
327	9	64	5.31417
327	9	64	5.315
327	9	64	5.31583
327	9	64	5.31667
327	9	64	5.3175
327	9	64	5.31833
327	9	64	5.31917
327	9	64	5.32
327	9	64	5.32083
327	9	64	5.32167
328	9	63	5.3225
328	9	63	5.32333
328	9	63	5.32417
328	9	63	5.325
328	9	63	5.32583
328	9	63	5.32667
328	9	63	5.3275
328	9	63	5.32833
328	9	63	5.32917
328	9	63	5.33
328	9	63	5.33083
328	9	63	5.33167
328	9	63	5.3325
328	9	63	5.33333
328	9	63	5.33417
328	9	63	5.335
328	9	63	5.33583
328	9	63	5.33667
328	9	63	5.3375
328	8	64	5.33833
328	8	64	5.33917
328	8	64	5.34
328	8	64	5.34083
328	8	64	5.34167
328	8	64	5.3425
328	8	64	5.34333
328	8	64	5.34417
328	8	64	5.345
328	8	64	5.34583
328	8	64	5.34667
328	8	64	5.3475
328	8	64	5.34833
328	8	64	5.34917
328	8	64	5.35
328	8	64	5.35083
328	8	64	5.35167
328	8	64	5.3525
328	8	64	5.35333
328	8	64	5.35417
328	8	64	5.355
328	8	64	5.35583
328	8	64	5.35667
328	8	64	5.3575
328	8	64	5.35833
328	8	64	5.35917
328	8	64	5.36
328	8	64	5.36083
328	8	64	5.36167
328	8	64	5.3625
327	9	64	5.36333
327	9	64	5.36417
327	9	64	5.365
327	9	64	5.36583
327	9	64	5.36667
327	9	64	5.3675
327	9	64	5.36833
327	9	64	5.36917
327	9	64	5.37
327	9	64	5.37083
327	9	64	5.37167
326	10	64	5.3725
326	10	64	5.37333
325	11	64	5.37417
325	11	64	5.375
325	11	64	5.37583
325	11	64	5.37667
325	11	64	5.3775
325	11	64	5.37833
325	11	64	5.37917
325	11	64	5.38
325	10	65	5.38083
325	10	65	5.38167
325	10	65	5.3825
325	10	65	5.38333
325	10	65	5.38417
325	10	65	5.385
325	10	65	5.38583
325	10	65	5.38667
325	10	65	5.3875
325	10	65	5.38833
325	10	65	5.38917
325	10	65	5.39
325	10	65	5.39083
325	10	65	5.39167
325	10	65	5.3925
325	10	65	5.39333
325	10	65	5.39417
325	10	65	5.395
325	10	65	5.39583
325	10	65	5.39667
325	9	66	5.3975
325	9	66	5.39833
325	9	66	5.39917
325	9	66	5.4
325	9	66	5.40083
325	9	66	5.40167
325	9	66	5.4025
325	9	66	5.40333
325	9	66	5.40417
325	9	66	5.405
325	9	66	5.40583
325	9	66	5.40667
325	9	66	5.4075
325	9	66	5.40833
325	9	66	5.40917
325	9	66	5.41
325	9	66	5.41083
326	9	65	5.41167
326	9	65	5.4125
326	9	65	5.41333
326	9	65	5.41417
326	9	65	5.415
326	9	65	5.41583
326	9	65	5.41667
326	9	65	5.4175
326	9	65	5.41833
326	9	65	5.41917
325	10	65	5.42
325	10	65	5.42083
325	10	65	5.42167
325	10	65	5.4225
325	10	65	5.42333
325	9	66	5.42417
325	9	66	5.425
325	9	66	5.42583
325	9	66	5.42667
325	9	66	5.4275
325	9	66	5.42833
325	9	66	5.42917
325	9	66	5.43
326	9	65	5.43083
326	9	65	5.43167
326	9	65	5.4325
326	9	65	5.43333
326	9	65	5.43417
326	9	65	5.435
326	9	65	5.43583
326	9	65	5.43667
326	9	65	5.4375
326	9	65	5.43833
326	9	65	5.43917
326	9	65	5.44
326	9	65	5.44083
326	9	65	5.44167
326	9	65	5.4425
326	9	65	5.44333
325	10	65	5.44417
325	10	65	5.445
325	10	65	5.44583
325	10	65	5.44667
325	10	65	5.4475
325	10	65	5.44833
325	10	65	5.44917
325	10	65	5.45
325	10	65	5.45083
325	10	65	5.45167
325	10	65	5.4525
326	10	64	5.45333
326	10	64	5.45417
326	10	64	5.455
326	10	64	5.45583
326	10	64	5.45667
326	10	64	5.4575
326	10	64	5.45833
326	9	65	5.45917
326	9	65	5.46
326	9	65	5.46083
326	9	65	5.46167
326	9	65	5.4625
326	9	65	5.46333
326	9	65	5.46417
326	9	65	5.465
326	9	65	5.46583
326	9	65	5.46667
326	9	65	5.4675
326	9	65	5.46833
326	9	65	5.46917
326	9	65	5.47
326	9	65	5.47083
326	9	65	5.47167
326	9	65	5.4725
326	9	65	5.47333
326	9	65	5.47417
326	9	65	5.475
326	9	65	5.47583
326	9	65	5.47667
326	9	65	5.4775
326	9	65	5.47833
326	9	65	5.47917
326	9	65	5.48
326	9	65	5.48083
326	9	65	5.48167
326	9	65	5.4825
326	9	65	5.48333
326	9	65	5.48417
326	9	65	5.485
326	9	65	5.48583
326	9	65	5.48667
326	9	65	5.4875
326	9	65	5.48833
326	9	65	5.48917
326	9	65	5.49
326	9	65	5.49083
326	9	65	5.49167
326	9	65	5.4925
326	9	65	5.49333
326	9	65	5.49417
326	9	65	5.495
326	9	65	5.49583
326	9	65	5.49667
326	9	65	5.4975
326	9	65	5.49833
326	9	65	5.49917
326	9	65	5.5
326	9	65	5.50083
326	9	65	5.50167
326	9	65	5.5025
326	9	65	5.50333
326	9	65	5.50417
326	9	65	5.505
326	8	66	5.50583
326	8	66	5.50667
326	8	66	5.5075
326	8	66	5.50833
326	8	66	5.50917
326	8	66	5.51
326	8	66	5.51083
326	8	66	5.51167
326	8	66	5.5125
326	8	66	5.51333
326	8	66	5.51417
326	8	66	5.515
326	7	67	5.51583
326	7	67	5.51667
326	7	67	5.5175
326	7	67	5.51833
326	7	67	5.51917
326	7	67	5.52
326	7	67	5.52083
326	7	67	5.52167
326	7	67	5.5225
327	7	66	5.52333
327	7	66	5.52417
327	7	66	5.525
327	7	66	5.52583
327	7	66	5.52667
327	7	66	5.5275
327	7	66	5.52833
327	7	66	5.52917
327	7	66	5.53
328	7	65	5.53083
328	7	65	5.53167
328	7	65	5.5325
328	6	66	5.53333
328	6	66	5.53417
328	6	66	5.535
328	6	66	5.53583
328	6	66	5.53667
328	6	66	5.5375
328	6	66	5.53833
328	6	66	5.53917
328	6	66	5.54
328	6	66	5.54083
328	6	66	5.54167
328	6	66	5.5425
329	6	65	5.54333
329	6	65	5.54417
329	6	65	5.545
329	6	65	5.54583
329	6	65	5.54667
329	6	65	5.5475
329	6	65	5.54833
329	6	65	5.54917
329	6	65	5.55
329	6	65	5.55083
329	6	65	5.55167
329	6	65	5.5525
329	6	65	5.55333
329	6	65	5.55417
329	6	65	5.555
329	6	65	5.55583
329	6	65	5.55667
329	6	65	5.5575
329	6	65	5.55833
329	6	65	5.55917
329	6	65	5.56
329	6	65	5.56083
329	6	65	5.56167
329	6	65	5.5625
329	6	65	5.56333
329	6	65	5.56417
329	6	65	5.565
329	6	65	5.56583
329	6	65	5.56667
329	6	65	5.5675
329	6	65	5.56833
329	6	65	5.56917
329	6	65	5.57
329	6	65	5.57083
329	6	65	5.57167
329	6	65	5.5725
329	6	65	5.57333
329	6	65	5.57417
329	6	65	5.575
329	6	65	5.57583
329	6	65	5.57667
329	6	65	5.5775
329	6	65	5.57833
329	6	65	5.57917
329	6	65	5.58
329	6	65	5.58083
329	6	65	5.58167
329	6	65	5.5825
329	6	65	5.58333
329	6	65	5.58417
329	6	65	5.585
328	7	65	5.58583
328	7	65	5.58667
328	7	65	5.5875
328	7	65	5.58833
328	7	65	5.58917
328	7	65	5.59
328	7	65	5.59083
328	7	65	5.59167
328	7	65	5.5925
328	7	65	5.59333
328	7	65	5.59417
328	7	65	5.595
328	7	65	5.59583
329	7	64	5.59667
329	7	64	5.5975
329	7	64	5.59833
329	7	64	5.59917
329	7	64	5.6
329	7	64	5.60083
329	7	64	5.60167
329	7	64	5.6025
329	7	64	5.60333
329	7	64	5.60417
329	7	64	5.605
329	7	64	5.60583
329	7	64	5.60667
329	7	64	5.6075
329	7	64	5.60833
329	7	64	5.60917
329	7	64	5.61
329	7	64	5.61083
329	7	64	5.61167
329	7	64	5.6125
329	7	64	5.61333
329	7	64	5.61417
329	7	64	5.615
329	7	64	5.61583
329	7	64	5.61667
329	7	64	5.6175
329	7	64	5.61833
329	7	64	5.61917
329	7	64	5.62
329	7	64	5.62083
329	7	64	5.62167
329	7	64	5.6225
329	7	64	5.62333
329	7	64	5.62417
329	7	64	5.625
330	6	64	5.62583
329	7	64	5.62667
329	7	64	5.6275
329	7	64	5.62833
329	7	64	5.62917
328	8	64	5.63
328	8	64	5.63083
328	8	64	5.63167
328	8	64	5.6325
328	8	64	5.63333
328	8	64	5.63417
328	8	64	5.635
328	8	64	5.63583
328	8	64	5.63667
328	8	64	5.6375
328	8	64	5.63833
328	8	64	5.63917
328	8	64	5.64
328	8	64	5.64083
328	8	64	5.64167
328	8	64	5.6425
328	8	64	5.64333
328	8	64	5.64417
328	8	64	5.645
328	8	64	5.64583
328	8	64	5.64667
328	8	64	5.6475
328	8	64	5.64833
328	8	64	5.64917
328	8	64	5.65
328	8	64	5.65083
328	8	64	5.65167
328	8	64	5.6525
328	8	64	5.65333
328	8	64	5.65417
327	9	64	5.655
327	9	64	5.65583
327	9	64	5.65667
327	9	64	5.6575
327	9	64	5.65833
327	9	64	5.65917
327	9	64	5.66
327	9	64	5.66083
327	9	64	5.66167
327	9	64	5.6625
327	9	64	5.66333
327	9	64	5.66417
327	9	64	5.665
327	9	64	5.66583
327	9	64	5.66667
327	9	64	5.6675
327	9	64	5.66833
327	9	64	5.66917
327	9	64	5.67
327	9	64	5.67083
327	9	64	5.67167
327	9	64	5.6725
327	9	64	5.67333
327	9	64	5.67417
327	9	64	5.675
326	10	64	5.67583
326	10	64	5.67667
327	10	63	5.6775
327	10	63	5.67833
328	10	62	5.67917
328	10	62	5.68
328	10	62	5.68083
328	10	62	5.68167
328	10	62	5.6825
328	10	62	5.68333
328	10	62	5.68417
328	10	62	5.685
328	10	62	5.68583
328	10	62	5.68667
327	11	62	5.6875
327	11	62	5.68833
327	11	62	5.68917
327	11	62	5.69
327	11	62	5.69083
327	11	62	5.69167
327	11	62	5.6925
327	11	62	5.69333
327	11	62	5.69417
327	11	62	5.695
327	11	62	5.69583
327	11	62	5.69667
327	11	62	5.6975
327	11	62	5.69833
327	11	62	5.69917
327	11	62	5.7
327	11	62	5.70083
327	11	62	5.70167
327	11	62	5.7025
327	11	62	5.70333
328	11	61	5.70417
328	11	61	5.705
328	11	61	5.70583
328	11	61	5.70667
329	11	60	5.7075
329	11	60	5.70833
329	11	60	5.70917
329	11	60	5.71
329	11	60	5.71083
329	11	60	5.71167
329	11	60	5.7125
329	11	60	5.71333
329	11	60	5.71417
329	11	60	5.715
329	11	60	5.71583
329	11	60	5.71667
329	11	60	5.7175
329	11	60	5.71833
329	11	60	5.71917
329	11	60	5.72
329	11	60	5.72083
329	11	60	5.72167
329	11	60	5.7225
329	11	60	5.72333
329	11	60	5.72417
329	11	60	5.725
329	11	60	5.72583
329	11	60	5.72667
329	11	60	5.7275
329	11	60	5.72833
329	11	60	5.72917
329	11	60	5.73
329	11	60	5.73083
329	11	60	5.73167
329	11	60	5.7325
329	11	60	5.73333
329	11	60	5.73417
329	11	60	5.735
329	11	60	5.73583
329	11	60	5.73667
329	11	60	5.7375
329	11	60	5.73833
329	11	60	5.73917
329	11	60	5.74
329	11	60	5.74083
329	10	61	5.74167
329	10	61	5.7425
329	10	61	5.74333
329	10	61	5.74417
329	10	61	5.745
329	10	61	5.74583
329	10	61	5.74667
329	10	61	5.7475
329	10	61	5.74833
329	10	61	5.74917
329	10	61	5.75
329	10	61	5.75083
329	10	61	5.75167
329	10	61	5.7525
329	10	61	5.75333
329	10	61	5.75417
329	10	61	5.755
329	10	61	5.75583
329	10	61	5.75667
329	10	61	5.7575
329	10	61	5.75833
329	10	61	5.75917
329	10	61	5.76
329	10	61	5.76083
329	10	61	5.76167
329	10	61	5.7625
329	10	61	5.76333
329	10	61	5.76417
329	10	61	5.765
329	10	61	5.76583
329	10	61	5.76667
329	10	61	5.7675
329	10	61	5.76833
329	10	61	5.76917
329	10	61	5.77
329	10	61	5.77083
329	10	61	5.77167
328	11	61	5.7725
328	11	61	5.77333
328	11	61	5.77417
328	11	61	5.775
328	11	61	5.77583
328	11	61	5.77667
328	11	61	5.7775
328	11	61	5.77833
328	11	61	5.77917
328	11	61	5.78
328	11	61	5.78083
328	11	61	5.78167
328	11	61	5.7825
328	11	61	5.78333
328	11	61	5.78417
328	11	61	5.785
328	11	61	5.78583
328	11	61	5.78667
328	11	61	5.7875
328	11	61	5.78833
328	11	61	5.78917
328	11	61	5.79
328	11	61	5.79083
328	11	61	5.79167
328	11	61	5.7925
328	11	61	5.79333
328	11	61	5.79417
328	11	61	5.795
328	11	61	5.79583
328	11	61	5.79667
328	11	61	5.7975
328	11	61	5.79833
328	11	61	5.79917
328	11	61	5.8
328	11	61	5.80083
329	11	60	5.80167
329	10	61	5.8025
329	10	61	5.80333
329	10	61	5.80417
329	10	61	5.805
329	10	61	5.80583
329	10	61	5.80667
329	10	61	5.8075
329	10	61	5.80833
329	10	61	5.80917
329	10	61	5.81
329	10	61	5.81083
330	10	60	5.81167
330	10	60	5.8125
330	10	60	5.81333
330	10	60	5.81417
330	10	60	5.815
330	10	60	5.81583
330	10	60	5.81667
330	10	60	5.8175
330	10	60	5.81833
330	10	60	5.81917
330	10	60	5.82
330	9	61	5.82083
329	10	61	5.82167
329	10	61	5.8225
328	11	61	5.82333
328	11	61	5.82417
327	12	61	5.825
327	12	61	5.82583
327	12	61	5.82667
327	12	61	5.8275
327	12	61	5.82833
327	12	61	5.82917
326	13	61	5.83
326	13	61	5.83083
326	13	61	5.83167
327	13	60	5.8325
327	13	60	5.83333
327	13	60	5.83417
327	13	60	5.835
327	13	60	5.83583
327	13	60	5.83667
327	13	60	5.8375
327	13	60	5.83833
327	13	60	5.83917
328	13	59	5.84
328	13	59	5.84083
328	13	59	5.84167
328	13	59	5.8425
328	13	59	5.84333
328	13	59	5.84417
328	13	59	5.845
328	13	59	5.84583
328	13	59	5.84667
328	13	59	5.8475
328	13	59	5.84833
328	13	59	5.84917
329	13	58	5.85
329	13	58	5.85083
329	13	58	5.85167
329	13	58	5.8525
329	13	58	5.85333
329	13	58	5.85417
329	13	58	5.855
329	13	58	5.85583
329	13	58	5.85667
329	13	58	5.8575
329	13	58	5.85833
329	13	58	5.85917
329	13	58	5.86
329	13	58	5.86083
329	13	58	5.86167
329	13	58	5.8625
329	13	58	5.86333
329	13	58	5.86417
329	13	58	5.865
329	13	58	5.86583
329	13	58	5.86667
329	13	58	5.8675
329	13	58	5.86833
328	14	58	5.86917
328	14	58	5.87
328	14	58	5.87083
329	13	58	5.87167
329	12	59	5.8725
329	12	59	5.87333
329	12	59	5.87417
329	12	59	5.875
329	12	59	5.87583
329	12	59	5.87667
329	12	59	5.8775
329	12	59	5.87833
329	12	59	5.87917
329	12	59	5.88
329	12	59	5.88083
329	12	59	5.88167
329	12	59	5.8825
329	12	59	5.88333
329	12	59	5.88417
329	12	59	5.885
329	12	59	5.88583
329	12	59	5.88667
329	12	59	5.8875
329	12	59	5.88833
329	12	59	5.88917
329	12	59	5.89
329	12	59	5.89083
329	12	59	5.89167
329	12	59	5.8925
329	12	59	5.89333
329	12	59	5.89417
329	12	59	5.895
329	12	59	5.89583
329	12	59	5.89667
329	12	59	5.8975
329	12	59	5.89833
329	12	59	5.89917
329	12	59	5.9
329	12	59	5.90083
328	13	59	5.90167
328	13	59	5.9025
328	13	59	5.90333
328	13	59	5.90417
328	13	59	5.905
328	13	59	5.90583
328	13	59	5.90667
328	13	59	5.9075
328	13	59	5.90833
328	13	59	5.90917
328	13	59	5.91
328	13	59	5.91083
328	13	59	5.91167
328	13	59	5.9125
328	13	59	5.91333
328	13	59	5.91417
328	13	59	5.915
328	13	59	5.91583
328	13	59	5.91667
328	13	59	5.9175
328	13	59	5.91833
328	13	59	5.91917
328	13	59	5.92
328	13	59	5.92083
328	13	59	5.92167
328	13	59	5.9225
328	13	59	5.92333
328	13	59	5.92417
328	13	59	5.925
328	13	59	5.92583
328	13	59	5.92667
328	13	59	5.9275
328	13	59	5.92833
328	13	59	5.92917
328	13	59	5.93
328	13	59	5.93083
328	13	59	5.93167
328	13	59	5.9325
328	13	59	5.93333
328	13	59	5.93417
328	13	59	5.935
328	13	59	5.93583
327	14	59	5.93667
327	14	59	5.9375
327	14	59	5.93833
327	14	59	5.93917
327	14	59	5.94
327	14	59	5.94083
327	13	60	5.94167
327	13	60	5.9425
327	13	60	5.94333
327	13	60	5.94417
326	14	60	5.945
326	14	60	5.94583
326	14	60	5.94667
326	14	60	5.9475
326	14	60	5.94833
326	14	60	5.94917
326	14	60	5.95
326	14	60	5.95083
326	14	60	5.95167
326	14	60	5.9525
326	14	60	5.95333
326	14	60	5.95417
326	14	60	5.955
326	14	60	5.95583
326	14	60	5.95667
326	14	60	5.9575
326	14	60	5.95833
326	14	60	5.95917
326	14	60	5.96
326	14	60	5.96083
326	14	60	5.96167
326	14	60	5.9625
326	14	60	5.96333
326	14	60	5.96417
